date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2021-10-10,UEFA Nations League,2021,Unknown,Italy,Belgium,2,1,False
2021-10-10,FIFA World Cup qualification,2021,Unknown,Argentina,Uruguay,3,0,False
2021-10-10,FIFA World Cup qualification,2021,Unknown,Venezuela,Ecuador,2,1,False
2021-10-10,FIFA World Cup qualification,2021,Unknown,Colombia,Brazil,0,0,False
2021-10-10,FIFA World Cup qualification,2021,Unknown,Chile,Paraguay,2,0,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Croatia,Slovakia,2,2,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Slovenia,Russia,1,2,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Belarus,Czech Republic,0,2,True
2021-10-11,FIFA World Cup qualification,2021,Unknown,Netherlands,Gibraltar,6,0,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Norway,Montenegro,2,0,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Latvia,Turkey,1,2,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Cyprus,Malta,2,2,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Romania,Armenia,1,0,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Estonia,Wales,0,1,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Burkina Faso,Djibouti,2,0,True
2021-10-11,FIFA World Cup qualification,2021,Unknown,Mozambique,Cameroon,0,1,True
2021-10-11,FIFA World Cup qualification,2021,Unknown,Ivory Coast,Malawi,2,1,True
2021-10-11,FIFA World Cup qualification,2021,Unknown,Gabon,Angola,2,0,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Libya,Egypt,0,3,False
2021-10-11,AFC Asian Cup qualification,2021,Unknown,Taiwan,Indonesia,0,3,True
2021-10-11,FIFA World Cup qualification,2021,Unknown,North Macedonia,Germany,0,4,False
2021-10-11,FIFA World Cup qualification,2021,Unknown,Iceland,Liechtenstein,4,0,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Iran,South Korea,1,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,United Arab Emirates,Iraq,2,2,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Oman,Vietnam,3,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Saudi Arabia,China,3,2,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Portugal,Luxembourg,5,0,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Japan,Australia,2,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Bulgaria,Northern Ireland,2,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Sweden,Greece,2,0,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Ukraine,Bosnia And Herzegovina,1,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Lithuania,Switzerland,0,4,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Kazakhstan,Finland,0,2,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Serbia,Azerbaijan,3,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Faroe Islands,Scotland,0,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Kosovo,Georgia,1,2,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Albania,Poland,0,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Syria,Lebanon,2,3,True
2021-10-12,FIFA World Cup qualification,2021,Unknown,Congo,Togo,1,2,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Denmark,Austria,1,0,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,San Marino,Andorra,0,3,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Niger,Algeria,0,4,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Zimbabwe,Ghana,0,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,South Africa,Ethiopia,1,0,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Namibia,Senegal,1,3,True
2021-10-12,FIFA World Cup qualification,2021,Unknown,England,Hungary,1,1,False
2021-10-12,Friendly,2021,Unknown,Bahrain,New Zealand,0,1,False
2021-10-12,Friendly,2021,Unknown,Jordan,Uzbekistan,3,0,False
2021-10-12,Friendly,2021,Unknown,South Sudan,Gambia,1,2,True
2021-10-12,AFC Asian Cup qualification,2021,Unknown,Cambodia,Guam,2,1,True
2021-10-12,FIFA World Cup qualification,2021,Unknown,Morocco,Guinea,4,1,False
2021-10-12,FIFA World Cup qualification,2021,Unknown,Israel,Moldova,2,1,False
2021-10-12,Friendly,2021,Unknown,Republic Of Ireland,Qatar,4,0,False
2021-10-13,SAFF Cup,2021,Unknown,Maldives,India,1,3,False
2021-10-13,SAFF Cup,2021,Unknown,Bangladesh,Nepal,1,1,True
2021-10-13,FIFA World Cup qualification,2021,Unknown,El Salvador,Mexico,0,2,False
2021-10-13,FIFA World Cup qualification,2021,Unknown,Canada,Panama,4,1,False
2021-10-13,FIFA World Cup qualification,2021,Unknown,Honduras,Jamaica,0,2,False
2021-10-13,FIFA World Cup qualification,2021,Unknown,United States,Costa Rica,2,1,False
2021-10-14,FIFA World Cup qualification,2021,Unknown,Colombia,Ecuador,0,0,False
2021-10-14,FIFA World Cup qualification,2021,Unknown,Brazil,Uruguay,4,1,False
2021-10-14,FIFA World Cup qualification,2021,Unknown,Chile,Venezuela,3,0,False
2021-10-14,FIFA World Cup qualification,2021,Unknown,Argentina,Peru,1,0,False
2021-10-14,FIFA World Cup qualification,2021,Unknown,Bolivia,Paraguay,4,0,False
2021-10-16,SAFF Cup,2021,Unknown,India,Nepal,3,0,True
2021-10-27,Friendly,2021,Unknown,Mexico,Ecuador,2,3,True
2021-11-05,Friendly,2021,Unknown,El Salvador,Bolivia,0,1,True
2021-11-09,Mahinda Rajapaksa Cup,2021,Unknown,Sri Lanka,Maldives,4,4,False
2021-11-10,Friendly,2021,Unknown,Kosovo,Jordan,0,2,False
2021-11-10,Friendly,2021,Unknown,Nicaragua,Cuba,0,3,False
2021-11-10,Mahinda Rajapaksa Cup,2021,Unknown,Bangladesh,Seychelles,1,1,True
2021-11-11,Friendly,2021,Unknown,Kyrgyzstan,Singapore,2,1,True
2021-11-11,Friendly,2021,Unknown,Ukraine,Bulgaria,1,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Uganda,Kenya,1,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Rwanda,Mali,0,3,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Ethiopia,Ghana,1,1,True
2021-11-11,Friendly,2021,Unknown,Serbia,Qatar,4,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Togo,Senegal,1,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,China,Oman,1,1,True
2021-11-11,FIFA World Cup qualification,2021,Unknown,Tanzania,Dr Congo,0,3,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Benin,Madagascar,2,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Lebanon,Iran,1,2,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Iraq,Syria,1,1,True
2021-11-11,FIFA World Cup qualification,2021,Unknown,South Africa,Zimbabwe,1,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Congo,Namibia,1,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,South Korea,United Arab Emirates,1,0,False
2021-11-11,Friendly,2021,Unknown,Czech Republic,Kuwait,7,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Vietnam,Japan,0,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Republic Of Ireland,Portugal,0,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Azerbaijan,Luxembourg,1,3,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Georgia,Sweden,2,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Greece,Spain,0,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Russia,Cyprus,6,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Malta,Croatia,1,7,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Ecuador,Venezuela,1,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Brazil,Colombia,1,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Armenia,North Macedonia,0,5,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Romania,Iceland,0,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Paraguay,Chile,0,1,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Peru,Bolivia,3,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Australia,Saudi Arabia,0,0,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Slovakia,Slovenia,2,2,False
2021-11-11,FIFA World Cup qualification,2021,Unknown,Germany,Liechtenstein,9,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,El Salvador,Jamaica,1,1,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Guinea,Guinea-Bissau,0,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Honduras,Panama,2,3,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Canada,Costa Rica,1,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Burkina Faso,Niger,1,1,True
2021-11-12,FIFA World Cup qualification,2021,Unknown,Angola,Egypt,2,2,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Gabon,Libya,1,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,United States,Mexico,2,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Morocco,Sudan,3,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Djibouti,Algeria,0,4,True
2021-11-12,FIFA World Cup qualification,2021,Unknown,Moldova,Scotland,0,2,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Northern Ireland,Lithuania,1,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Uruguay,Argentina,0,1,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Hungary,San Marino,4,0,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Andorra,Poland,1,4,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Italy,Switzerland,1,1,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Austria,Israel,4,2,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,Denmark,Faroe Islands,3,1,False
2021-11-12,FIFA World Cup qualification,2021,Unknown,England,Albania,5,0,False
2021-11-13,Mahinda Rajapaksa Cup,2021,Unknown,Bangladesh,Maldives,2,1,True
2021-11-13,Friendly,2021,Unknown,Burundi,Myanmar,2,1,True
2021-11-13,FIFA World Cup qualification,2021,Unknown,Zambia,Mauritania,4,0,False
2021-11-13,Mahinda Rajapaksa Cup,2021,Unknown,Sri Lanka,Seychelles,0,1,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Liberia,Nigeria,0,2,True
2021-11-13,Friendly,2021,Unknown,Sierra Leone,Comoros,0,2,True
2021-11-13,Friendly,2021,Unknown,Nicaragua,Cuba,2,0,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Cape Verde,Central African Republic,2,1,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Equatorial Guinea,Tunisia,1,0,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Malawi,Cameroon,0,4,True
2021-11-13,FIFA World Cup qualification,2021,Unknown,Bosnia And Herzegovina,Finland,1,3,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,France,Kazakhstan,8,0,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Wales,Belarus,5,1,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Belgium,Estonia,3,1,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Norway,Latvia,0,0,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Montenegro,Netherlands,2,2,False
2021-11-13,FIFA World Cup qualification,2021,Unknown,Ivory Coast,Mozambique,3,0,True
2021-11-13,FIFA World Cup qualification,2021,Unknown,Turkey,Gibraltar,6,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Dr Congo,Benin,2,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Senegal,Congo,2,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Ghana,South Africa,1,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Portugal,Serbia,1,2,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Mali,Uganda,1,0,True
2021-11-14,Friendly,2021,Unknown,Nicaragua,Cuba,2,0,False
2021-11-14,Friendly,2021,Unknown,Azerbaijan,Qatar,2,2,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Zimbabwe,Ethiopia,1,1,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Madagascar,Tanzania,1,1,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Greece,Kosovo,1,1,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Croatia,Russia,1,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Malta,Slovakia,0,6,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Slovenia,Cyprus,2,1,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Liechtenstein,Romania,0,2,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,North Macedonia,Iceland,3,1,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Armenia,Germany,1,4,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Spain,Sweden,1,0,False
2021-11-14,FIFA World Cup qualification,2021,Unknown,Luxembourg,Republic Of Ireland,0,3,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Guinea-Bissau,Sudan,0,0,True
2021-11-15,FIFA World Cup qualification,2021,Unknown,Northern Ireland,Italy,0,0,False
2021-11-15,Friendly,2021,Unknown,Georgia,Uzbekistan,1,0,False
2021-11-15,Friendly,2021,Unknown,Lithuania,Kuwait,1,1,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Namibia,Togo,0,1,True
2021-11-15,FIFA World Cup qualification,2021,Unknown,Niger,Djibouti,7,2,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Kenya,Rwanda,2,1,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Austria,Moldova,4,1,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Israel,Faroe Islands,3,2,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,San Marino,England,0,10,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Switzerland,Bulgaria,4,0,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Albania,Andorra,1,0,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Poland,Hungary,1,2,False
2021-11-15,FIFA World Cup qualification,2021,Unknown,Scotland,Denmark,2,0,False
2021-11-16,Friendly,2021,Unknown,Bahrain,Kyrgyzstan,4,2,False
2021-11-16,Friendly,2021,Unknown,Belarus,Jordan,1,0,False
2021-11-16,Friendly,2021,Unknown,Kazakhstan,Tajikistan,1,0,False
2021-11-16,Friendly,2021,Unknown,New Zealand,Gambia,2,0,True
2021-11-16,Friendly,2021,Unknown,Indonesia,Afghanistan,0,1,True
2021-11-16,Mahinda Rajapaksa Cup,2021,Unknown,Maldives,Seychelles,0,0,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Syria,Iran,0,3,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Algeria,Burkina Faso,2,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Mozambique,Malawi,1,0,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Liberia,Central African Republic,3,1,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Nigeria,Cape Verde,1,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Iraq,South Korea,0,3,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Cameroon,Ivory Coast,1,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Egypt,Gabon,2,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Libya,Angola,1,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Lebanon,United Arab Emirates,0,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Tunisia,Zambia,3,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Mauritania,Equatorial Guinea,1,1,False
2021-11-16,Mahinda Rajapaksa Cup,2021,Unknown,Sri Lanka,Bangladesh,2,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Morocco,Guinea,3,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Czech Republic,Estonia,2,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Oman,Japan,0,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Jamaica,United States,1,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,China,Australia,1,1,True
2021-11-16,FIFA World Cup qualification,2021,Unknown,Costa Rica,Honduras,2,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Panama,El Salvador,2,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Bosnia And Herzegovina,Ukraine,0,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Finland,France,0,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Wales,Belgium,1,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Canada,Mexico,2,1,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Gibraltar,Latvia,1,3,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Netherlands,Norway,2,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Bolivia,Uruguay,3,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Venezuela,Peru,1,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Colombia,Paraguay,0,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Argentina,Brazil,0,0,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Montenegro,Turkey,1,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Chile,Ecuador,0,2,False
2021-11-16,FIFA World Cup qualification,2021,Unknown,Vietnam,Saudi Arabia,0,1,False
2021-11-19,Mahinda Rajapaksa Cup,2021,Unknown,Sri Lanka,Seychelles,3,3,False
2021-11-25,Friendly,2021,Unknown,Indonesia,Myanmar,4,1,True
2021-11-30,Arab Cup,2021,Unknown,United Arab Emirates,Syria,2,1,True
2021-11-30,Arab Cup,2021,Unknown,Tunisia,Mauritania,5,1,True
2021-11-30,Arab Cup,2021,Unknown,Iraq,Oman,1,1,True
2021-11-30,Arab Cup,2021,Unknown,Qatar,Bahrain,1,0,False
2021-12-01,Arab Cup,2021,Unknown,Morocco,Palestine,4,0,True
2021-12-01,Arab Cup,2021,Unknown,Saudi Arabia,Jordan,0,1,True
2021-12-01,Arab Cup,2021,Unknown,Algeria,Sudan,4,0,True
2021-12-01,Arab Cup,2021,Unknown,Egypt,Lebanon,1,0,True
2021-12-03,Arab Cup,2021,Unknown,Syria,Tunisia,2,0,True
2021-12-03,Arab Cup,2021,Unknown,Mauritania,United Arab Emirates,0,1,True
2021-12-03,Arab Cup,2021,Unknown,Bahrain,Iraq,0,0,True
2021-12-03,Arab Cup,2021,Unknown,Qatar,Oman,2,1,False
2021-12-04,Arab Cup,2021,Unknown,Palestine,Saudi Arabia,1,1,True
2021-12-04,Arab Cup,2021,Unknown,Sudan,Egypt,0,5,True
2021-12-04,Arab Cup,2021,Unknown,Lebanon,Algeria,0,2,True
2021-12-04,Arab Cup,2021,Unknown,Jordan,Morocco,0,4,True
2021-12-04,Friendly,2021,Unknown,El Salvador,Ecuador,1,1,True
2021-12-05,AFF Championship,2021,Unknown,Timor-Leste,Thailand,0,2,True
2021-12-05,AFF Championship,2021,Unknown,Singapore,Myanmar,3,0,False
2021-12-06,AFF Championship,2021,Unknown,Laos,Vietnam,0,2,True
2021-12-06,Arab Cup,2021,Unknown,Tunisia,United Arab Emirates,1,0,True
2021-12-06,AFF Championship,2021,Unknown,Cambodia,Malaysia,1,3,True
2021-12-06,Arab Cup,2021,Unknown,Qatar,Iraq,3,0,False
2021-12-06,Arab Cup,2021,Unknown,Oman,Bahrain,3,0,True
2021-12-06,Arab Cup,2021,Unknown,Syria,Mauritania,1,2,True
2021-12-07,Arab Cup,2021,Unknown,Lebanon,Sudan,1,0,True
2021-12-07,Arab Cup,2021,Unknown,Algeria,Egypt,1,1,True
2021-12-07,Arab Cup,2021,Unknown,Morocco,Saudi Arabia,1,0,True
2021-12-07,Arab Cup,2021,Unknown,Jordan,Palestine,5,1,True
2021-12-08,Friendly,2021,Unknown,Mexico,Chile,2,2,True
2021-12-08,AFF Championship,2021,Unknown,Myanmar,Timor-Leste,2,0,True
2021-12-08,AFF Championship,2021,Unknown,Singapore,Philippines,2,1,False
2021-12-09,Friendly,2021,Unknown,Tanzania,Uganda,0,2,False
2021-12-09,AFF Championship,2021,Unknown,Malaysia,Laos,4,0,True
2021-12-09,AFF Championship,2021,Unknown,Indonesia,Cambodia,4,2,True
2021-12-10,Arab Cup,2021,Unknown,Tunisia,Oman,2,1,True
2021-12-10,Arab Cup,2021,Unknown,Qatar,United Arab Emirates,5,0,False
2021-12-11,Arab Cup,2021,Unknown,Morocco,Algeria,2,2,True
2021-12-11,Friendly,2021,Unknown,El Salvador,Chile,0,1,True
2021-12-11,Arab Cup,2021,Unknown,Egypt,Jordan,3,1,True
2021-12-11,AFF Championship,2021,Unknown,Thailand,Myanmar,4,0,True
2021-12-11,AFF Championship,2021,Unknown,Timor-Leste,Philippines,0,7,True
2021-12-12,AFF Championship,2021,Unknown,Laos,Indonesia,1,5,True
2021-12-12,AFF Championship,2021,Unknown,Vietnam,Malaysia,3,0,True
2021-12-14,AFF Championship,2021,Unknown,Philippines,Thailand,1,2,True
2021-12-14,AFF Championship,2021,Unknown,Singapore,Timor-Leste,2,0,False
2021-12-15,Arab Cup,2021,Unknown,Tunisia,Egypt,1,0,True
2021-12-15,Arab Cup,2021,Unknown,Qatar,Algeria,1,2,False
2021-12-15,AFF Championship,2021,Unknown,Cambodia,Laos,3,0,True
2021-12-15,AFF Championship,2021,Unknown,Indonesia,Vietnam,0,0,True
2021-12-18,Friendly,2021,Unknown,United States,Bosnia And Herzegovina,1,0,False
2021-12-18,Arab Cup,2021,Unknown,Qatar,Egypt,0,0,False
2021-12-18,AFF Championship,2021,Unknown,Singapore,Thailand,0,2,False
2021-12-18,AFF Championship,2021,Unknown,Myanmar,Philippines,2,3,True
2021-12-18,Arab Cup,2021,Unknown,Tunisia,Algeria,0,2,True
2021-12-19,AFF Championship,2021,Unknown,Vietnam,Cambodia,4,0,True
2021-12-19,AFF Championship,2021,Unknown,Malaysia,Indonesia,1,4,True
2021-12-22,AFF Championship,2021,Unknown,Singapore,Indonesia,1,1,False
2021-12-23,AFF Championship,2021,Unknown,Vietnam,Thailand,0,2,True
2021-12-25,AFF Championship,2021,Unknown,Singapore,Indonesia,2,4,False
2021-12-26,AFF Championship,2021,Unknown,Thailand,Vietnam,0,0,True
2021-12-29,AFF Championship,2021,Unknown,Indonesia,Thailand,0,4,True
2021-12-30,Friendly,2021,Unknown,Mauritania,Burkina Faso,0,0,True
2021-12-30,Friendly,2021,Unknown,Sudan,Ethiopia,2,3,True
2021-12-31,Friendly,2021,Unknown,Malawi,Comoros,2,1,True
2022-01-01,AFF Championship,2022,Unknown,Thailand,Indonesia,2,2,True
2022-01-02,Friendly,2022,Unknown,Gabon,Burkina Faso,0,3,True
2022-01-02,Friendly,2022,Unknown,Sudan,Zimbabwe,0,0,True
2022-01-03,Friendly,2022,Unknown,Rwanda,Guinea,3,0,False
2022-01-04,Friendly,2022,Unknown,Mauritania,Gabon,1,1,True
2022-01-05,Friendly,2022,Unknown,Algeria,Ghana,3,0,True
2022-01-06,Friendly,2022,Unknown,Rwanda,Guinea,0,2,False
2022-01-09,African Cup of Nations,2022,Unknown,Ethiopia,Cape Verde,0,1,True
2022-01-09,African Cup of Nations,2022,Unknown,Cameroon,Burkina Faso,2,1,False
2022-01-10,African Cup of Nations,2022,Unknown,Senegal,Zimbabwe,1,0,True
2022-01-10,African Cup of Nations,2022,Unknown,Guinea,Malawi,1,0,True
2022-01-10,African Cup of Nations,2022,Unknown,Comoros,Gabon,0,1,True
2022-01-10,African Cup of Nations,2022,Unknown,Morocco,Ghana,1,0,True
2022-01-11,African Cup of Nations,2022,Unknown,Nigeria,Egypt,1,0,True
2022-01-11,African Cup of Nations,2022,Unknown,Sudan,Guinea-Bissau,0,0,True
2022-01-11,African Cup of Nations,2022,Unknown,Algeria,Sierra Leone,0,0,True
2022-01-12,African Cup of Nations,2022,Unknown,Mauritania,Gambia,0,1,True
2022-01-12,Friendly,2022,Unknown,Iceland,Uganda,1,1,True
2022-01-12,African Cup of Nations,2022,Unknown,Equatorial Guinea,Ivory Coast,0,1,True
2022-01-12,African Cup of Nations,2022,Unknown,Tunisia,Mali,0,1,True
2022-01-13,African Cup of Nations,2022,Unknown,Cape Verde,Burkina Faso,0,1,True
2022-01-13,African Cup of Nations,2022,Unknown,Cameroon,Ethiopia,4,1,False
2022-01-14,African Cup of Nations,2022,Unknown,Gabon,Ghana,1,1,True
2022-01-14,African Cup of Nations,2022,Unknown,Morocco,Comoros,2,0,True
2022-01-14,African Cup of Nations,2022,Unknown,Senegal,Guinea,0,0,True
2022-01-14,African Cup of Nations,2022,Unknown,Malawi,Zimbabwe,2,1,True
2022-01-15,Friendly,2022,Unknown,South Korea,Iceland,5,1,True
2022-01-15,African Cup of Nations,2022,Unknown,Nigeria,Sudan,3,1,True
2022-01-15,African Cup of Nations,2022,Unknown,Guinea-Bissau,Egypt,0,1,True
2022-01-16,African Cup of Nations,2022,Unknown,Gambia,Mali,1,1,True
2022-01-16,African Cup of Nations,2022,Unknown,Algeria,Equatorial Guinea,0,1,True
2022-01-16,African Cup of Nations,2022,Unknown,Tunisia,Mauritania,4,0,True
2022-01-16,Friendly,2022,Unknown,Peru,Panama,1,1,False
2022-01-16,Friendly,2022,Unknown,Colombia,Honduras,2,1,True
2022-01-16,African Cup of Nations,2022,Unknown,Ivory Coast,Sierra Leone,2,2,True
2022-01-17,African Cup of Nations,2022,Unknown,Burkina Faso,Ethiopia,1,1,True
2022-01-17,African Cup of Nations,2022,Unknown,Cameroon,Cape Verde,1,1,False
2022-01-18,African Cup of Nations,2022,Unknown,Gabon,Morocco,2,2,True
2022-01-18,African Cup of Nations,2022,Unknown,Ghana,Comoros,2,3,True
2022-01-18,African Cup of Nations,2022,Unknown,Zimbabwe,Guinea,2,1,True
2022-01-18,Friendly,2022,Unknown,Moldova,Uganda,2,3,True
2022-01-18,African Cup of Nations,2022,Unknown,Malawi,Senegal,0,0,True
2022-01-19,African Cup of Nations,2022,Unknown,Egypt,Sudan,1,0,True
2022-01-19,African Cup of Nations,2022,Unknown,Guinea-Bissau,Nigeria,0,2,True
2022-01-20,Friendly,2022,Unknown,South Korea,Moldova,4,0,True
2022-01-20,African Cup of Nations,2022,Unknown,Ivory Coast,Algeria,3,1,True
2022-01-20,Friendly,2022,Unknown,Peru,Jamaica,3,0,False
2022-01-20,African Cup of Nations,2022,Unknown,Mali,Mauritania,2,0,True
2022-01-20,African Cup of Nations,2022,Unknown,Sierra Leone,Equatorial Guinea,0,1,True
2022-01-20,African Cup of Nations,2022,Unknown,Gambia,Tunisia,1,0,True
2022-01-21,Friendly,2022,Unknown,Bolivia,Trinidad And Tobago,5,0,False
2022-01-21,Friendly,2022,Unknown,Iraq,Uganda,1,0,False
2022-01-23,African Cup of Nations,2022,Unknown,Burkina Faso,Gabon,1,1,True
