date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2021-08-15,Brasileirão,2021,League,Cuiaba,Athletico-PR,1,0,False
2021-08-16,Brasileirão,2021,League,Chapecoense,America-MG,1,1,False
2021-08-18,Brasileirão,2021,League,Cuiaba,Gremio,0,1,False
2021-08-21,Brasileirão,2021,League,Atletico-GO,Chapecoense,1,1,False
2021-08-21,Brasileirão,2021,League,Gremio,Bahia,2,0,False
2021-08-21,Brasileirão,2021,League,Juventude,Fortaleza,1,1,False
2021-08-22,Brasileirão,2021,League,Palmeiras,Cuiaba,0,2,False
2021-08-22,Brasileirão,2021,League,Athletico-PR,Corinthians,0,1,False
2021-08-22,Brasileirão,2021,League,Ceara,Flamengo,1,1,False
2021-08-22,Brasileirão,2021,League,Santos,Internacional,2,2,False
2021-08-22,Brasileirão,2021,League,Sport,Sao Paulo,0,1,False
2021-08-23,Brasileirão,2021,League,Fluminense,Atletico-MG,1,1,False
2021-08-23,Brasileirão,2021,League,America-MG,Bragantino,0,2,False
2021-08-28,Brasileirão,2021,League,Palmeiras,Athletico-PR,2,1,False
2021-08-28,Brasileirão,2021,League,Gremio,Corinthians,0,1,False
2021-08-28,Brasileirão,2021,League,Santos,Flamengo,0,4,False
2021-08-28,Brasileirão,2021,League,Sport,Chapecoense,0,0,False
2021-08-29,Brasileirão,2021,League,America-MG,Ceara,2,0,False
2021-08-29,Brasileirão,2021,League,Juventude,Sao Paulo,1,1,False
2021-08-29,Brasileirão,2021,League,Atletico-GO,Internacional,0,0,False
2021-08-29,Brasileirão,2021,League,Bragantino,Atletico-MG,1,1,False
2021-08-30,Brasileirão,2021,League,Fluminense,Bahia,2,0,False
2021-08-30,Brasileirão,2021,League,Fortaleza,Cuiaba,0,0,False
2021-09-02,Brasileirão,2021,League,Fluminense,Juventude,1,1,False
2021-09-04,Brasileirão,2021,League,Bahia,Fortaleza,4,2,False
2021-09-04,Brasileirão,2021,League,Cuiaba,Santos,2,1,False
2021-09-05,Brasileirão,2021,League,Athletico-PR,Sport,0,0,False
2021-09-07,Brasileirão,2021,League,Corinthians,Juventude,1,1,False
2021-09-07,Brasileirão,2021,League,Chapecoense,Fluminense,1,2,False
2021-09-11,Brasileirão,2021,League,Santos,Bahia,0,0,False
2021-09-11,Brasileirão,2021,League,Bragantino,Chapecoense,1,2,False
2021-09-11,Brasileirão,2021,League,America-MG,Athletico-PR,2,0,False
2021-09-11,Brasileirão,2021,League,Juventude,Cuiaba,1,2,False
2021-09-12,Brasileirão,2021,League,Gremio,Ceara,2,0,False
2021-09-12,Brasileirão,2021,League,Palmeiras,Flamengo,1,3,False
2021-09-12,Brasileirão,2021,League,Fortaleza,Atletico-MG,0,2,False
2021-09-12,Brasileirão,2021,League,Atletico-GO,Corinthians,1,1,False
2021-09-12,Brasileirão,2021,League,Fluminense,Sao Paulo,2,1,False
2021-09-13,Brasileirão,2021,League,Sport,Internacional,0,1,False
2021-09-18,Brasileirão,2021,League,Chapecoense,Palmeiras,0,2,False
2021-09-18,Brasileirão,2021,League,Athletico-PR,Juventude,2,1,False
2021-09-18,Brasileirão,2021,League,Atletico-MG,Sport,3,0,False
2021-09-18,Brasileirão,2021,League,Ceara,Santos,0,0,False
2021-09-18,Brasileirão,2021,League,Bahia,Bragantino,1,1,False
2021-09-19,Brasileirão,2021,League,Flamengo,Gremio,0,1,False
2021-09-19,Brasileirão,2021,League,Corinthians,America-MG,1,1,False
2021-09-19,Brasileirão,2021,League,Sao Paulo,Atletico-GO,2,1,False
2021-09-19,Brasileirão,2021,League,Internacional,Fortaleza,1,0,False
2021-09-20,Brasileirão,2021,League,Cuiaba,Fluminense,2,2,False
2021-09-22,Brasileirão,2021,League,Sao Paulo,America-MG,0,0,False
2021-09-25,Brasileirão,2021,League,Ceara,Chapecoense,1,0,False
2021-09-25,Brasileirão,2021,League,Corinthians,Palmeiras,2,1,False
2021-09-25,Brasileirão,2021,League,Sao Paulo,Atletico-MG,0,0,False
2021-09-26,Brasileirão,2021,League,America-MG,Flamengo,1,1,False
2021-09-26,Brasileirão,2021,League,Internacional,Bahia,2,0,False
2021-09-26,Brasileirão,2021,League,Fluminense,Bragantino,2,1,False
2021-09-26,Brasileirão,2021,League,Juventude,Santos,3,0,False
2021-09-26,Brasileirão,2021,League,Athletico-PR,Gremio,4,2,False
2021-09-26,Brasileirão,2021,League,Sport,Fortaleza,0,1,False
2021-09-26,Brasileirão,2021,League,Atletico-GO,Cuiaba,0,0,False
2021-10-02,Brasileirão,2021,League,Bragantino,Corinthians,2,2,False
2021-10-02,Brasileirão,2021,League,Atletico-MG,Internacional,1,0,False
2021-10-02,Brasileirão,2021,League,Cuiaba,America-MG,0,2,False
2021-10-02,Brasileirão,2021,League,Fortaleza,Atletico-GO,0,3,False
2021-10-03,Brasileirão,2021,League,Gremio,Sport,1,2,False
2021-10-03,Brasileirão,2021,League,Palmeiras,Juventude,1,1,False
2021-10-03,Brasileirão,2021,League,Chapecoense,Sao Paulo,1,1,False
2021-10-03,Brasileirão,2021,League,Flamengo,Athletico-PR,3,0,False
2021-10-05,Brasileirão,2021,League,Corinthians,Bahia,3,1,False
2021-10-06,Brasileirão,2021,League,Chapecoense,Atletico-MG,2,2,False
2021-10-06,Brasileirão,2021,League,Atletico-GO,Athletico-PR,0,2,False
2021-10-06,Brasileirão,2021,League,Sport,Juventude,3,1,False
2021-10-06,Brasileirão,2021,League,Ceara,Internacional,0,0,False
2021-10-06,Brasileirão,2021,League,Bragantino,Flamengo,1,1,False
2021-10-06,Brasileirão,2021,League,Gremio,Cuiaba,2,2,False
2021-10-06,Brasileirão,2021,League,Fluminense,Fortaleza,0,2,False
2021-10-06,Brasileirão,2021,League,America-MG,Palmeiras,2,1,False
2021-10-07,Brasileirão,2021,League,Sao Paulo,Santos,1,1,False
2021-10-09,Brasileirão,2021,League,Juventude,America-MG,1,1,False
2021-10-09,Brasileirão,2021,League,Palmeiras,Bragantino,2,4,False
2021-10-09,Brasileirão,2021,League,Fortaleza,Flamengo,0,3,False
2021-10-09,Brasileirão,2021,League,Athletico-PR,Bahia,0,2,False
2021-10-09,Brasileirão,2021,League,Atletico-MG,Ceara,3,1,False
2021-10-09,Brasileirão,2021,League,Fluminense,Atletico-GO,0,0,False
2021-10-09,Brasileirão,2021,League,Sport,Corinthians,1,0,False
2021-10-10,Brasileirão,2021,League,Internacional,Chapecoense,5,2,False
2021-10-10,Brasileirão,2021,League,Santos,Gremio,1,0,False
2021-10-11,Brasileirão,2021,League,Cuiaba,Sao Paulo,0,0,False
2021-10-12,Brasileirão,2021,League,Bragantino,Atletico-GO,1,0,False
2021-10-12,Brasileirão,2021,League,Bahia,Palmeiras,0,0,False
2021-10-13,Brasileirão,2021,League,Atletico-MG,Santos,3,1,False
2021-10-13,Brasileirão,2021,League,Chapecoense,Athletico-PR,1,1,False
2021-10-13,Brasileirão,2021,League,Flamengo,Juventude,3,1,False
2021-10-13,Brasileirão,2021,League,Fortaleza,Gremio,1,0,False
2021-10-13,Brasileirão,2021,League,Corinthians,Fluminense,1,0,False
2021-10-13,Brasileirão,2021,League,Internacional,America-MG,3,1,False
2021-10-14,Brasileirão,2021,League,Sao Paulo,Ceara,1,1,False
2021-10-14,Brasileirão,2021,League,Cuiaba,Sport,1,0,False
2021-10-16,Brasileirão,2021,League,America-MG,Bahia,0,0,False
2021-10-16,Brasileirão,2021,League,Chapecoense,Fortaleza,1,2,False
2021-10-17,Brasileirão,2021,League,Athletico-PR,Fluminense,0,1,False
2021-10-17,Brasileirão,2021,League,Palmeiras,Internacional,1,0,False
2021-10-17,Brasileirão,2021,League,Ceara,Bragantino,2,2,False
2021-10-17,Brasileirão,2021,League,Gremio,Juventude,3,2,False
2021-10-17,Brasileirão,2021,League,Atletico-GO,Atletico-MG,2,1,False
2021-10-17,Brasileirão,2021,League,Sport,Santos,0,0,False
2021-10-17,Brasileirão,2021,League,Flamengo,Cuiaba,0,0,False
2021-10-18,Brasileirão,2021,League,Sao Paulo,Corinthians,1,0,False
2021-10-20,Brasileirão,2021,League,Ceara,Palmeiras,1,2,False
2021-10-21,Brasileirão,2021,League,Internacional,Bragantino,1,1,False
2021-10-23,Brasileirão,2021,League,Santos,America-MG,0,2,False
2021-10-23,Brasileirão,2021,League,Juventude,Ceara,0,0,False
2021-10-23,Brasileirão,2021,League,Fluminense,Flamengo,3,1,False
2021-10-23,Brasileirão,2021,League,Fortaleza,Athletico-PR,3,0,False
2021-10-24,Brasileirão,2021,League,Bahia,Chapecoense,3,0,False
2021-10-24,Brasileirão,2021,League,Bragantino,Sao Paulo,1,0,False
2021-10-24,Brasileirão,2021,League,Atletico-MG,Cuiaba,2,1,False
2021-10-24,Brasileirão,2021,League,Internacional,Corinthians,2,2,False
2021-10-25,Brasileirão,2021,League,Atletico-GO,Gremio,2,0,False
2021-10-25,Brasileirão,2021,League,Palmeiras,Sport,2,1,False
2021-10-27,Brasileirão,2021,League,Santos,Fluminense,2,0,False
2021-10-27,Brasileirão,2021,League,Bahia,Ceara,1,1,False
2021-10-28,Brasileirão,2021,League,Bragantino,Sport,3,0,False
2021-10-30,Brasileirão,2021,League,Athletico-PR,Santos,0,1,False
2021-10-30,Brasileirão,2021,League,Flamengo,Atletico-MG,1,0,False
2021-10-30,Brasileirão,2021,League,Juventude,Bahia,0,0,False
2021-10-30,Brasileirão,2021,League,America-MG,Fortaleza,2,1,False
2021-10-31,Brasileirão,2021,League,Gremio,Palmeiras,1,3,False
2021-10-31,Brasileirão,2021,League,Ceara,Fluminense,1,0,False
2021-10-31,Brasileirão,2021,League,Sao Paulo,Internacional,1,0,False
2021-10-31,Brasileirão,2021,League,Sport,Atletico-GO,2,0,False
2021-11-01,Brasileirão,2021,League,Corinthians,Chapecoense,1,0,False
2021-11-01,Brasileirão,2021,League,Cuiaba,Bragantino,1,0,False
2021-11-02,Brasileirão,2021,League,Athletico-PR,Flamengo,2,2,False
2021-11-03,Brasileirão,2021,League,Atletico-MG,Gremio,2,1,False
2021-11-04,Brasileirão,2021,League,Cuiaba,Chapecoense,0,0,False
2021-11-05,Brasileirão,2021,League,Flamengo,Atletico-GO,2,0,False
2021-11-06,Brasileirão,2021,League,Corinthians,Fortaleza,1,0,False
2021-11-06,Brasileirão,2021,League,Internacional,Gremio,1,0,False
2021-11-06,Brasileirão,2021,League,Fluminense,Sport,1,0,False
2021-11-07,Brasileirão,2021,League,Santos,Palmeiras,0,2,False
2021-11-07,Brasileirão,2021,League,Bragantino,Athletico-PR,0,2,False
2021-11-07,Brasileirão,2021,League,Atletico-MG,America-MG,1,0,False
2021-11-07,Brasileirão,2021,League,Bahia,Sao Paulo,1,0,False
2021-11-07,Brasileirão,2021,League,Ceara,Cuiaba,1,0,False
2021-11-08,Brasileirão,2021,League,Chapecoense,Flamengo,2,2,False
2021-11-09,Brasileirão,2021,League,Gremio,Fluminense,1,0,False
2021-11-10,Brasileirão,2021,League,Sport,America-MG,2,3,False
2021-11-10,Brasileirão,2021,League,Fortaleza,Sao Paulo,1,1,False
2021-11-10,Brasileirão,2021,League,Palmeiras,Atletico-GO,4,0,False
2021-11-10,Brasileirão,2021,League,Juventude,Internacional,2,1,False
2021-11-10,Brasileirão,2021,League,Santos,Bragantino,2,0,False
2021-11-10,Brasileirão,2021,League,Athletico-PR,Ceara,2,1,False
2021-11-10,Brasileirão,2021,League,Atletico-MG,Corinthians,3,0,False
2021-11-11,Brasileirão,2021,League,Flamengo,Bahia,3,0,False
2021-11-13,Brasileirão,2021,League,Corinthians,Cuiaba,3,2,False
2021-11-13,Brasileirão,2021,League,America-MG,Gremio,3,1,False
2021-11-13,Brasileirão,2021,League,Atletico-GO,Santos,0,0,False
2021-11-13,Brasileirão,2021,League,Bragantino,Fortaleza,3,0,False
2021-11-13,Brasileirão,2021,League,Internacional,Athletico-PR,2,1,False
2021-11-14,Brasileirão,2021,League,Sao Paulo,Flamengo,0,4,False
2021-11-14,Brasileirão,2021,League,Fluminense,Palmeiras,2,1,False
2021-11-14,Brasileirão,2021,League,Ceara,Sport,2,1,False
2021-11-14,Brasileirão,2021,League,Chapecoense,Juventude,0,2,False
2021-11-16,Brasileirão,2021,League,Athletico-PR,Atletico-MG,0,1,False
2021-11-16,Brasileirão,2021,League,Gremio,Bragantino,3,0,False
2021-11-17,Brasileirão,2021,League,Juventude,Fluminense,1,0,False
2021-11-17,Brasileirão,2021,League,Flamengo,Corinthians,1,0,False
2021-11-17,Brasileirão,2021,League,Palmeiras,Sao Paulo,0,2,False
2021-11-17,Brasileirão,2021,League,Fortaleza,Ceara,0,4,False
2021-11-17,Brasileirão,2021,League,Cuiaba,Internacional,1,0,False
2021-11-17,Brasileirão,2021,League,Santos,Chapecoense,2,0,False
2021-11-17,Brasileirão,2021,League,America-MG,Atletico-GO,0,0,False
2021-11-18,Brasileirão,2021,League,Sport,Bahia,1,0,False
2021-11-20,Brasileirão,2021,League,Atletico-MG,Juventude,2,0,False
2021-11-20,Brasileirão,2021,League,Chapecoense,Gremio,1,3,False
2021-11-20,Brasileirão,2021,League,Fortaleza,Palmeiras,1,0,False
2021-11-20,Brasileirão,2021,League,Atletico-GO,Ceara,1,1,False
2021-11-20,Brasileirão,2021,League,Internacional,Flamengo,1,2,False
2021-11-21,Brasileirão,2021,League,Corinthians,Santos,2,0,False
2021-11-21,Brasileirão,2021,League,Fluminense,America-MG,2,0,False
2021-11-21,Brasileirão,2021,League,Bahia,Cuiaba,0,0,False
2021-11-23,Brasileirão,2021,League,Gremio,Flamengo,2,2,False
2021-11-23,Brasileirão,2021,League,Atletico-GO,Juventude,1,1,False
2021-11-23,Brasileirão,2021,League,Palmeiras,Atletico-MG,2,2,False
2021-11-24,Brasileirão,2021,League,Fluminense,Internacional,1,0,False
2021-11-24,Brasileirão,2021,League,Sao Paulo,Athletico-PR,0,0,False
2021-11-25,Brasileirão,2021,League,Santos,Fortaleza,2,0,False
2021-11-25,Brasileirão,2021,League,Ceara,Corinthians,2,1,False
2021-11-26,Brasileirão,2021,League,Bahia,Gremio,3,1,False
2021-11-27,Brasileirão,2021,League,Bragantino,America-MG,1,1,False
2021-11-27,Brasileirão,2021,League,Sao Paulo,Sport,2,0,False
2021-11-28,Brasileirão,2021,League,Internacional,Santos,1,1,False
2021-11-28,Brasileirão,2021,League,Corinthians,Athletico-PR,1,0,False
2021-11-28,Brasileirão,2021,League,Atletico-MG,Fluminense,2,1,False
2021-11-29,Brasileirão,2021,League,Atletico-GO,Bahia,2,1,False
2021-11-30,Brasileirão,2021,League,Juventude,Bragantino,1,0,False
2021-11-30,Brasileirão,2021,League,America-MG,Chapecoense,3,0,False
2021-11-30,Brasileirão,2021,League,Flamengo,Ceara,2,1,False
2021-11-30,Brasileirão,2021,League,Cuiaba,Palmeiras,1,3,False
2021-12-02,Brasileirão,2021,League,Bahia,Atletico-MG,2,3,False
2021-12-02,Brasileirão,2021,League,Gremio,Sao Paulo,3,0,False
2021-12-03,Brasileirão,2021,League,Fortaleza,Juventude,1,0,False
2021-12-03,Brasileirão,2021,League,Chapecoense,Atletico-GO,0,1,False
2021-12-03,Brasileirão,2021,League,Athletico-PR,Cuiaba,1,0,False
2021-12-03,Brasileirão,2021,League,Sport,Flamengo,1,1,False
2021-12-05,Brasileirão,2021,League,Bahia,Fluminense,2,0,False
2021-12-05,Brasileirão,2021,League,Atletico-MG,Bragantino,4,3,False
2021-12-05,Brasileirão,2021,League,Corinthians,Gremio,1,1,False
2021-12-05,Brasileirão,2021,League,Ceara,America-MG,0,0,False
2021-12-06,Brasileirão,2021,League,Athletico-PR,Palmeiras,0,0,False
2021-12-06,Brasileirão,2021,League,Sao Paulo,Juventude,3,1,False
2021-12-06,Brasileirão,2021,League,Cuiaba,Fortaleza,1,0,False
2021-12-06,Brasileirão,2021,League,Internacional,Atletico-GO,1,2,False
2021-12-06,Brasileirão,2021,League,Flamengo,Santos,0,1,False
2021-12-06,Brasileirão,2021,League,Chapecoense,Sport,0,1,False
2021-12-09,Brasileirão,2021,League,Santos,Cuiaba,1,1,False
2021-12-09,Brasileirão,2021,League,Gremio,Atletico-MG,4,3,False
2021-12-09,Brasileirão,2021,League,Juventude,Corinthians,1,0,False
2021-12-09,Brasileirão,2021,League,Bragantino,Internacional,1,0,False
2021-12-09,Brasileirão,2021,League,America-MG,Sao Paulo,2,0,False
2021-12-09,Brasileirão,2021,League,Palmeiras,Ceara,1,0,False
2021-12-09,Brasileirão,2021,League,Atletico-GO,Flamengo,2,0,False
2021-12-09,Brasileirão,2021,League,Fortaleza,Bahia,2,1,False
2021-12-09,Brasileirão,2021,League,Sport,Athletico-PR,1,1,False
2021-12-09,Brasileirão,2021,League,Fluminense,Chapecoense,3,0,False
2022-04-09,Brasileirão,2022,League,Fluminense,Santos,0,0,False
2022-04-09,Brasileirão,2022,League,Atletico-GO,Flamengo,1,1,False
2022-04-09,Brasileirão,2022,League,Palmeiras,Ceara,2,3,False
2022-04-10,Brasileirão,2022,League,Coritiba,Goias,3,0,False
2022-04-10,Brasileirão,2022,League,Botafogo-RJ,Corinthians,1,3,False
2022-04-10,Brasileirão,2022,League,Atletico-MG,Internacional,2,0,False
2022-04-10,Brasileirão,2022,League,Fortaleza,Cuiaba,0,1,False
2022-04-10,Brasileirão,2022,League,Avai,America-MG,1,0,False
2022-04-10,Brasileirão,2022,League,Sao Paulo,Athletico-PR,4,0,False
2022-04-11,Brasileirão,2022,League,Juventude,Bragantino,2,2,False
2022-04-16,Brasileirão,2022,League,Cuiaba,Fluminense,0,1,False
2022-04-16,Brasileirão,2022,League,America-MG,Juventude,4,1,False
2022-04-16,Brasileirão,2022,League,Corinthians,Avai,3,0,False
2022-04-16,Brasileirão,2022,League,Goias,Palmeiras,1,1,False
2022-04-17,Brasileirão,2022,League,Santos,Coritiba,2,1,False
2022-04-17,Brasileirão,2022,League,Flamengo,Sao Paulo,3,1,False
2022-04-17,Brasileirão,2022,League,Athletico-PR,Atletico-MG,0,1,False
2022-04-17,Brasileirão,2022,League,Internacional,Fortaleza,2,1,False
2022-04-17,Brasileirão,2022,League,Bragantino,Atletico-GO,4,0,False
2022-04-17,Brasileirão,2022,League,Ceara,Botafogo-RJ,1,3,False
2022-04-20,Brasileirão,2022,League,Flamengo,Palmeiras,0,0,False
2022-04-23,Brasileirão,2022,League,Atletico-MG,Coritiba,2,2,False
2022-04-23,Brasileirão,2022,League,Bragantino,Sao Paulo,1,1,False
2022-04-23,Brasileirão,2022,League,Athletico-PR,Flamengo,1,0,False
2022-04-23,Brasileirão,2022,League,Palmeiras,Corinthians,3,0,False
2022-04-23,Brasileirão,2022,League,Fluminense,Internacional,0,1,False
2022-04-24,Brasileirão,2022,League,Atletico-GO,Botafogo-RJ,1,1,False
2022-04-24,Brasileirão,2022,League,Santos,America-MG,3,0,False
2022-04-24,Brasileirão,2022,League,Juventude,Cuiaba,0,1,False
2022-04-25,Brasileirão,2022,League,Avai,Goias,3,2,False
2022-04-30,Brasileirão,2022,League,America-MG,Athletico-PR,1,0,False
2022-04-30,Brasileirão,2022,League,Ceara,Bragantino,0,1,False
2022-04-30,Brasileirão,2022,League,Goias,Atletico-MG,2,2,False
2022-04-30,Brasileirão,2022,League,Cuiaba,Atletico-GO,1,1,False
2022-05-01,Brasileirão,2022,League,Internacional,Avai,0,0,False
2022-05-01,Brasileirão,2022,League,Botafogo-RJ,Juventude,1,1,False
2022-05-01,Brasileirão,2022,League,Corinthians,Fortaleza,1,0,False
2022-05-01,Brasileirão,2022,League,Coritiba,Fluminense,3,2,False
2022-05-02,Brasileirão,2022,League,Sao Paulo,Santos,2,1,False
2022-05-07,Brasileirão,2022,League,Atletico-MG,America-MG,1,2,False
2022-05-07,Brasileirão,2022,League,Athletico-PR,Ceara,1,0,False
2022-05-08,Brasileirão,2022,League,Juventude,Internacional,1,1,False
2022-05-08,Brasileirão,2022,League,Fortaleza,Sao Paulo,1,1,False
2022-05-08,Brasileirão,2022,League,Santos,Cuiaba,4,1,False
2022-05-08,Brasileirão,2022,League,Atletico-GO,Goias,0,1,False
2022-05-08,Brasileirão,2022,League,Palmeiras,Fluminense,1,1,False
2022-05-08,Brasileirão,2022,League,Flamengo,Botafogo-RJ,0,1,False
2022-05-08,Brasileirão,2022,League,Bragantino,Corinthians,0,1,False
2022-05-09,Brasileirão,2022,League,Avai,Coritiba,2,1,False
2022-05-11,Brasileirão,2022,League,Bragantino,Atletico-MG,1,1,False
2022-05-14,Brasileirão,2022,League,Fluminense,Athletico-PR,2,1,False
2022-05-14,Brasileirão,2022,League,Atletico-MG,Atletico-GO,2,0,False
2022-05-14,Brasileirão,2022,League,Internacional,Corinthians,2,2,False
2022-05-14,Brasileirão,2022,League,Palmeiras,Bragantino,2,0,False
2022-05-14,Brasileirão,2022,League,Ceara,Flamengo,2,2,False
2022-05-15,Brasileirão,2022,League,Sao Paulo,Cuiaba,2,1,False
2022-05-15,Brasileirão,2022,League,Coritiba,America-MG,1,0,False
2022-05-15,Brasileirão,2022,League,Botafogo-RJ,Fortaleza,3,1,False
2022-05-15,Brasileirão,2022,League,Avai,Juventude,1,2,False
2022-05-15,Brasileirão,2022,League,Goias,Santos,1,0,False
2022-05-21,Brasileirão,2022,League,Cuiaba,Internacional,1,1,False
2022-05-21,Brasileirão,2022,League,America-MG,Botafogo-RJ,1,1,False
2022-05-21,Brasileirão,2022,League,Juventude,Palmeiras,0,3,False
2022-05-21,Brasileirão,2022,League,Flamengo,Goias,1,0,False
2022-05-21,Brasileirão,2022,League,Atletico-GO,Coritiba,2,0,False
2022-05-21,Brasileirão,2022,League,Santos,Ceara,0,0,False
2022-05-22,Brasileirão,2022,League,Fortaleza,Fluminense,0,1,False
2022-05-22,Brasileirão,2022,League,Corinthians,Sao Paulo,1,1,False
2022-05-22,Brasileirão,2022,League,Athletico-PR,Avai,2,1,False
2022-05-28,Brasileirão,2022,League,Goias,Bragantino,1,1,False
2022-05-28,Brasileirão,2022,League,Sao Paulo,Ceara,2,2,False
2022-05-28,Brasileirão,2022,League,Fortaleza,Juventude,1,1,False
2022-05-29,Brasileirão,2022,League,Fluminense,Flamengo,1,2,False
2022-05-29,Brasileirão,2022,League,Santos,Palmeiras,0,1,False
2022-05-29,Brasileirão,2022,League,Coritiba,Botafogo-RJ,1,0,False
2022-05-29,Brasileirão,2022,League,Cuiaba,Athletico-PR,0,1,False
2022-05-29,Brasileirão,2022,League,Corinthians,America-MG,1,1,False
2022-05-29,Brasileirão,2022,League,Atletico-MG,Avai,2,1,False
2022-05-30,Brasileirão,2022,League,Internacional,Atletico-GO,1,1,False
2022-06-01,Brasileirão,2022,League,Fortaleza,Ceara,0,1,False
2022-06-04,Brasileirão,2022,League,America-MG,Cuiaba,2,1,False
2022-06-04,Brasileirão,2022,League,Ceara,Coritiba,1,1,False
2022-06-04,Brasileirão,2022,League,Athletico-PR,Santos,2,2,False
2022-06-04,Brasileirão,2022,League,Avai,Sao Paulo,1,1,False
2022-06-04,Brasileirão,2022,League,Atletico-GO,Corinthians,0,1,False
2022-06-05,Brasileirão,2022,League,Juventude,Fluminense,1,0,False
2022-06-05,Brasileirão,2022,League,Flamengo,Fortaleza,1,2,False
2022-06-05,Brasileirão,2022,League,Palmeiras,Atletico-MG,0,0,False
2022-06-05,Brasileirão,2022,League,Bragantino,Internacional,0,2,False
2022-06-06,Brasileirão,2022,League,Botafogo-RJ,Goias,1,2,False
2022-06-07,Brasileirão,2022,League,Cuiaba,Corinthians,1,0,False
2022-06-08,Brasileirão,2022,League,Santos,Internacional,1,1,False
2022-06-08,Brasileirão,2022,League,Bragantino,Flamengo,1,0,False
2022-06-08,Brasileirão,2022,League,Fluminense,Atletico-MG,5,3,False
2022-06-08,Brasileirão,2022,League,Juventude,Athletico-PR,1,3,False
2022-06-08,Brasileirão,2022,League,America-MG,Ceara,0,2,False
2022-06-08,Brasileirão,2022,League,Atletico-GO,Avai,2,1,False
2022-06-09,Brasileirão,2022,League,Palmeiras,Botafogo-RJ,4,0,False
2022-06-09,Brasileirão,2022,League,Coritiba,Sao Paulo,1,1,False
2022-06-09,Brasileirão,2022,League,Fortaleza,Goias,1,1,False
2022-06-11,Brasileirão,2022,League,Internacional,Flamengo,3,1,False
2022-06-11,Brasileirão,2022,League,Cuiaba,Bragantino,1,1,False
2022-06-11,Brasileirão,2022,League,Fluminense,Atletico-GO,0,2,False
2022-06-11,Brasileirão,2022,League,Corinthians,Juventude,2,0,False
2022-06-11,Brasileirão,2022,League,Atletico-MG,Santos,1,1,False
2022-06-12,Brasileirão,2022,League,Goias,Ceara,1,1,False
2022-06-12,Brasileirão,2022,League,Sao Paulo,America-MG,1,0,False
2022-06-12,Brasileirão,2022,League,Coritiba,Palmeiras,0,2,False
2022-06-12,Brasileirão,2022,League,Fortaleza,Athletico-PR,0,0,False
2022-06-13,Brasileirão,2022,League,Botafogo-RJ,Avai,0,1,False
2022-06-14,Brasileirão,2022,League,Juventude,Santos,1,2,False
2022-06-15,Brasileirão,2022,League,Athletico-PR,Corinthians,1,1,False
2022-06-15,Brasileirão,2022,League,America-MG,Fluminense,0,0,False
2022-06-15,Brasileirão,2022,League,Flamengo,Cuiaba,2,0,False
2022-06-15,Brasileirão,2022,League,Bragantino,Coritiba,4,2,False
2022-06-15,Brasileirão,2022,League,Ceara,Atletico-MG,0,0,False
2022-06-15,Brasileirão,2022,League,Goias,Internacional,1,2,False
2022-06-16,Brasileirão,2022,League,Botafogo-RJ,Sao Paulo,1,0,False
2022-06-16,Brasileirão,2022,League,Palmeiras,Atletico-GO,4,2,False
2022-06-16,Brasileirão,2022,League,Avai,Fortaleza,3,2,False
2022-06-18,Brasileirão,2022,League,Cuiaba,Ceara,0,0,False
2022-06-18,Brasileirão,2022,League,Santos,Bragantino,2,2,False
2022-06-19,Brasileirão,2022,League,Coritiba,Athletico-PR,0,1,False
2022-06-19,Brasileirão,2022,League,Atletico-MG,Flamengo,2,0,False
2022-06-19,Brasileirão,2022,League,Corinthians,Goias,1,0,False
2022-06-19,Brasileirão,2022,League,Internacional,Botafogo-RJ,2,3,False
2022-06-19,Brasileirão,2022,League,Fortaleza,America-MG,1,0,False
2022-06-19,Brasileirão,2022,League,Atletico-GO,Juventude,3,1,False
2022-06-19,Brasileirão,2022,League,Fluminense,Avai,2,0,False
2022-06-20,Brasileirão,2022,League,Sao Paulo,Palmeiras,1,2,False
2022-06-24,Brasileirão,2022,League,Internacional,Coritiba,3,0,False
2022-06-25,Brasileirão,2022,League,Atletico-MG,Fortaleza,3,2,False
2022-06-25,Brasileirão,2022,League,Corinthians,Santos,0,0,False
2022-06-25,Brasileirão,2022,League,Athletico-PR,Bragantino,4,2,False
2022-06-25,Brasileirão,2022,League,Flamengo,America-MG,3,0,False
2022-06-26,Brasileirão,2022,League,Avai,Palmeiras,2,2,False
2022-06-26,Brasileirão,2022,League,Botafogo-RJ,Fluminense,0,1,False
2022-06-26,Brasileirão,2022,League,Goias,Cuiaba,1,0,False
2022-06-26,Brasileirão,2022,League,Ceara,Atletico-GO,1,1,False
2022-06-26,Brasileirão,2022,League,Sao Paulo,Juventude,0,0,False
2022-07-02,Brasileirão,2022,League,Palmeiras,Athletico-PR,0,2,False
2022-07-02,Brasileirão,2022,League,Juventude,Atletico-MG,1,2,False
2022-07-02,Brasileirão,2022,League,Fluminense,Corinthians,4,0,False
2022-07-02,Brasileirão,2022,League,Santos,Flamengo,1,2,False
2022-07-02,Brasileirão,2022,League,Ceara,Internacional,1,1,False
2022-07-03,Brasileirão,2022,League,Atletico-GO,Sao Paulo,1,2,False
2022-07-03,Brasileirão,2022,League,America-MG,Goias,1,0,False
2022-07-03,Brasileirão,2022,League,Avai,Cuiaba,1,2,False
